"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0200000;"DOLNOŚLĄSKIE";"styczeń";"pasta do zębów - za 100 ml";"cena";"2018";9,26;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"pasta do zębów - za 100 ml";"cena";"2019";9,33;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2018";16,43;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2019";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2018";22,12;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2019";22,33;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2018";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2019";0,64;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"margaryna - za 400 g";"cena";"2018";3,76;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"margaryna - za 400 g";"cena";"2019";3,64;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"pomarańcze - za 1kg";"cena";"2018";5,88;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"pomarańcze - za 1kg";"cena";"2019";5,56;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"kawa naturalna mielona - za 250g";"cena";"2018";7,89;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"kawa naturalna mielona - za 250g";"cena";"2019";7,88;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2018";197,93;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";187,02;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"olej napędowy - za 1l";"cena";"2018";4,62;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"olej napędowy - za 1l";"cena";"2019";5,14;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"pasta do zębów - za 100 ml";"cena";"2018";9,88;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"pasta do zębów - za 100 ml";"cena";"2019";9,51;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2018";16,82;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2019";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2018";21,99;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2019";22,35;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2018";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2019";0,65;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"margaryna - za 400 g";"cena";"2018";3,76;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"margaryna - za 400 g";"cena";"2019";3,58;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"pomarańcze - za 1kg";"cena";"2018";5,83;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"pomarańcze - za 1kg";"cena";"2019";5,50;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"kawa naturalna mielona - za 250g";"cena";"2018";7,78;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"kawa naturalna mielona - za 250g";"cena";"2019";7,76;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2018";197,93;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";191,92;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"olej napędowy - za 1l";"cena";"2018";4,60;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"olej napędowy - za 1l";"cena";"2019";5,20;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"pasta do zębów - za 100 ml";"cena";"2018";9,19;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"pasta do zębów - za 100 ml";"cena";"2019";10,41;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2018";17,19;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2019";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2018";21,74;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2019";22,41;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2018";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2019";0,64;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"margaryna - za 400 g";"cena";"2018";3,86;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"margaryna - za 400 g";"cena";"2019";3,58;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2018";5,77;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2019";5,67;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"kawa naturalna mielona - za 250g";"cena";"2018";7,78;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"kawa naturalna mielona - za 250g";"cena";"2019";7,93;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2018";198,76;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";200,17;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"olej napędowy - za 1l";"cena";"2018";4,75;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"olej napędowy - za 1l";"cena";"2019";5,26;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"pasta do zębów - za 100 ml";"cena";"2018";9,19;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"pasta do zębów - za 100 ml";"cena";"2019";10,94;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2018";16,32;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2019";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2018";21,86;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2019";22,47;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2018";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2019";0,65;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"margaryna - za 400 g";"cena";"2018";3,98;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"margaryna - za 400 g";"cena";"2019";3,53;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"pomarańcze - za 1kg";"cena";"2018";5,92;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"pomarańcze - za 1kg";"cena";"2019";5,75;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"kawa naturalna mielona - za 250g";"cena";"2018";7,92;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"kawa naturalna mielona - za 250g";"cena";"2019";7,59;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2018";193,82;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";195,74;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"olej napędowy - za 1l";"cena";"2018";5,08;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"olej napędowy - za 1l";"cena";"2019";5,26;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"pasta do zębów - za 100 ml";"cena";"2018";10,02;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"pasta do zębów - za 100 ml";"cena";"2019";11,24;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2018";16,97;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2019";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2018";21,80;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2019";22,22;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2018";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2019";0,66;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"margaryna - za 400 g";"cena";"2018";3,97;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"margaryna - za 400 g";"cena";"2019";3,58;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2018";6,09;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2019";5,57;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"kawa naturalna mielona - za 250g";"cena";"2018";7,80;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"kawa naturalna mielona - za 250g";"cena";"2019";7,99;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2018";195,05;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";197,66;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"olej napędowy - za 1l";"cena";"2018";5,16;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"olej napędowy - za 1l";"cena";"2019";5,26;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"pasta do zębów - za 100 ml";"cena";"2018";9,43;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"pasta do zębów - za 100 ml";"cena";"2019";10,88;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2018";17,02;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2019";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"ser dojrzewający - za 1kg";"cena";"2018";21,04;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"ser dojrzewający - za 1kg";"cena";"2019";22,56;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2018";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2019";0,69;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"margaryna - za 400 g";"cena";"2018";4,01;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"margaryna - za 400 g";"cena";"2019";3,61;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2018";5,86;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2019";5,92;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"kawa naturalna mielona - za 250g";"cena";"2018";7,92;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"kawa naturalna mielona - za 250g";"cena";"2019";7,63;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2018";192,64;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";199,50;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"olej napędowy - za 1l";"cena";"2018";5,14;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"olej napędowy - za 1l";"cena";"2019";5,15;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"pasta do zębów - za 100 ml";"cena";"2018";9,45;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"pasta do zębów - za 100 ml";"cena";"2019";11,00;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2018";16,81;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2019";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"ser dojrzewający - za 1kg";"cena";"2018";21,40;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"ser dojrzewający - za 1kg";"cena";"2019";22,99;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2018";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2019";0,67;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"margaryna - za 400 g";"cena";"2018";3,97;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"margaryna - za 400 g";"cena";"2019";3,55;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2018";6,68;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2019";6,08;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"kawa naturalna mielona - za 250g";"cena";"2018";7,91;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"kawa naturalna mielona - za 250g";"cena";"2019";7,78;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2018";192,64;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";199,23;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2018";5,09;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2019";5,12;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"pasta do zębów - za 100 ml";"cena";"2018";8,96;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"pasta do zębów - za 100 ml";"cena";"2019";10,04;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2018";17,20;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2019";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2018";21,31;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2019";23,21;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2018";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2019";0,65;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"margaryna - za 400 g";"cena";"2018";3,86;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"margaryna - za 400 g";"cena";"2019";3,58;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2018";6,68;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2019";6,03;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"kawa naturalna mielona - za 250g";"cena";"2018";7,95;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"kawa naturalna mielona - za 250g";"cena";"2019";7,63;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2018";197,92;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";197,35;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2018";5,12;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2019";5,08;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"pasta do zębów - za 100 ml";"cena";"2018";9,10;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"pasta do zębów - za 100 ml";"cena";"2019";11,49;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2018";17,31;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2019";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"ser dojrzewający - za 1kg";"cena";"2018";21,37;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"ser dojrzewający - za 1kg";"cena";"2019";22,69;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2018";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2019";0,63;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"margaryna - za 400 g";"cena";"2018";3,94;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"margaryna - za 400 g";"cena";"2019";3,67;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"pomarańcze - za 1kg";"cena";"2018";6,44;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"pomarańcze - za 1kg";"cena";"2019";6,48;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"kawa naturalna mielona - za 250g";"cena";"2018";7,81;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"kawa naturalna mielona - za 250g";"cena";"2019";7,35;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2018";194,39;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";208,99;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"olej napędowy - za 1l";"cena";"2018";5,21;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"olej napędowy - za 1l";"cena";"2019";5,04;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"pasta do zębów - za 100 ml";"cena";"2018";9,03;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"pasta do zębów - za 100 ml";"cena";"2019";9,76;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2018";17,15;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2019";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"ser dojrzewający - za 1kg";"cena";"2018";21,87;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"ser dojrzewający - za 1kg";"cena";"2019";22,05;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2018";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2019";0,66;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"margaryna - za 400 g";"cena";"2018";3,80;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"margaryna - za 400 g";"cena";"2019";3,66;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"pomarańcze - za 1kg";"cena";"2018";6,31;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"pomarańcze - za 1kg";"cena";"2019";6,58;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"kawa naturalna mielona - za 250g";"cena";"2018";7,85;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"kawa naturalna mielona - za 250g";"cena";"2019";7,70;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2018";193,73;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";205,52;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"olej napędowy - za 1l";"cena";"2018";5,39;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"olej napędowy - za 1l";"cena";"2019";5,05;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"pasta do zębów - za 100 ml";"cena";"2018";9,61;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"pasta do zębów - za 100 ml";"cena";"2019";10,41;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2018";17,55;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2019";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"ser dojrzewający - za 1kg";"cena";"2018";22,09;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"ser dojrzewający - za 1kg";"cena";"2019";21,45;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2018";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt";"cena";"2019";0,65;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"margaryna - za 400 g";"cena";"2018";3,74;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"margaryna - za 400 g";"cena";"2019";3,68;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2018";5,98;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2019";6,17;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"kawa naturalna mielona - za 250g";"cena";"2018";7,87;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"kawa naturalna mielona - za 250g";"cena";"2019";7,61;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2018";190,20;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2019";211,40;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"olej napędowy - za 1l";"cena";"2018";5,24;"zł";"";
