"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0200000;"DOLNOŚLĄSKIE";"marzec";"kawa naturalna mielona - za 250g";"cena";"2017";7,13;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2016";187,88;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2017";190,82;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"olej napędowy - za 1l";"cena";"2016";3,98;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"olej napędowy - za 1l";"cena";"2017";4,69;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"pasta do zębów - za 100 ml";"cena";"2016";8,17;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"pasta do zębów - za 100 ml";"cena";"2017";7,83;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2016";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2017";17,46;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2016";17,84;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2017";21,26;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"jaja kurze świeże - za 1szt";"cena";"2016";0,54;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"jaja kurze świeże - za 1szt";"cena";"2017";0,54;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"margaryna - za 400 g";"cena";"2016";3,65;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"margaryna - za 400 g";"cena";"2017";3,62;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2016";5,22;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"pomarańcze - za 1kg";"cena";"2017";5,95;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"kawa naturalna mielona - za 250g";"cena";"2016";6,88;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"kawa naturalna mielona - za 250g";"cena";"2017";7,27;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2016";185,70;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2017";193,70;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"olej napędowy - za 1l";"cena";"2016";3,99;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"olej napędowy - za 1l";"cena";"2017";4,62;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"pasta do zębów - za 100 ml";"cena";"2016";8,40;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"pasta do zębów - za 100 ml";"cena";"2017";7,93;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2016";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2017";18,15;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2016";17,89;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2017";21,78;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"jaja kurze świeże - za 1szt";"cena";"2016";0,54;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"jaja kurze świeże - za 1szt";"cena";"2017";0,54;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"margaryna - za 400 g";"cena";"2016";3,77;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"margaryna - za 400 g";"cena";"2017";3,66;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"pomarańcze - za 1kg";"cena";"2016";5,54;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"pomarańcze - za 1kg";"cena";"2017";6,04;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"kawa naturalna mielona - za 250g";"cena";"2016";6,83;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"kawa naturalna mielona - za 250g";"cena";"2017";7,46;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2016";185,70;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2017";193,11;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"olej napędowy - za 1l";"cena";"2016";4,15;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"olej napędowy - za 1l";"cena";"2017";4,53;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"pasta do zębów - za 100 ml";"cena";"2016";8,42;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"pasta do zębów - za 100 ml";"cena";"2017";8,07;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2016";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2017";18,12;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2016";17,42;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2017";21,78;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"jaja kurze świeże - za 1szt";"cena";"2016";0,53;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"jaja kurze świeże - za 1szt";"cena";"2017";0,54;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"margaryna - za 400 g";"cena";"2016";3,57;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"margaryna - za 400 g";"cena";"2017";3,61;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2016";5,88;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"pomarańcze - za 1kg";"cena";"2017";6,26;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"kawa naturalna mielona - za 250g";"cena";"2016";7,05;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"kawa naturalna mielona - za 250g";"cena";"2017";7,75;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2016";185,70;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2017";191,93;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"olej napędowy - za 1l";"cena";"2016";4,34;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"olej napędowy - za 1l";"cena";"2017";4,35;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"pasta do zębów - za 100 ml";"cena";"2016";8,43;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"pasta do zębów - za 100 ml";"cena";"2017";8,43;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2016";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2017";18,04;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"ser dojrzewający - za 1kg";"cena";"2016";17,15;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"ser dojrzewający - za 1kg";"cena";"2017";21,78;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"jaja kurze świeże - za 1szt";"cena";"2016";0,54;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"jaja kurze świeże - za 1szt";"cena";"2017";0,55;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"margaryna - za 400 g";"cena";"2016";3,69;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"margaryna - za 400 g";"cena";"2017";3,67;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2016";6,40;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"pomarańcze - za 1kg";"cena";"2017";6,66;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"kawa naturalna mielona - za 250g";"cena";"2016";6,98;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"kawa naturalna mielona - za 250g";"cena";"2017";7,67;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2016";184,88;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2017";191,93;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"olej napędowy - za 1l";"cena";"2016";4,30;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"olej napędowy - za 1l";"cena";"2017";4,27;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"pasta do zębów - za 100 ml";"cena";"2016";8,54;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"pasta do zębów - za 100 ml";"cena";"2017";7,71;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2016";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2017";16,96;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"ser dojrzewający - za 1kg";"cena";"2016";17,39;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"ser dojrzewający - za 1kg";"cena";"2017";22,16;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"jaja kurze świeże - za 1szt";"cena";"2016";0,53;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"jaja kurze świeże - za 1szt";"cena";"2017";0,55;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"margaryna - za 400 g";"cena";"2016";3,63;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"margaryna - za 400 g";"cena";"2017";3,85;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2016";6,35;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"pomarańcze - za 1kg";"cena";"2017";6,91;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"kawa naturalna mielona - za 250g";"cena";"2016";6,91;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"kawa naturalna mielona - za 250g";"cena";"2017";7,70;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2016";185,12;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2017";191,35;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2016";4,21;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"olej napędowy - za 1l";"cena";"2017";4,37;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"pasta do zębów - za 100 ml";"cena";"2016";8,56;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"pasta do zębów - za 100 ml";"cena";"2017";7,90;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2016";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2017";17,55;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2016";18,75;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2017";22,16;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"jaja kurze świeże - za 1szt";"cena";"2016";0,54;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"jaja kurze świeże - za 1szt";"cena";"2017";0,53;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"margaryna - za 400 g";"cena";"2016";3,68;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"margaryna - za 400 g";"cena";"2017";3,93;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2016";6,54;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"pomarańcze - za 1kg";"cena";"2017";6,84;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"kawa naturalna mielona - za 250g";"cena";"2016";6,96;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"kawa naturalna mielona - za 250g";"cena";"2017";7,69;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2016";189,46;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2017";192,11;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2016";4,37;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"olej napędowy - za 1l";"cena";"2017";4,48;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"pasta do zębów - za 100 ml";"cena";"2016";8,79;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"pasta do zębów - za 100 ml";"cena";"2017";8,17;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2016";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2017";17,65;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"ser dojrzewający - za 1kg";"cena";"2016";19,55;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"ser dojrzewający - za 1kg";"cena";"2017";22,09;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"jaja kurze świeże - za 1szt";"cena";"2016";0,53;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"jaja kurze świeże - za 1szt";"cena";"2017";0,58;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"margaryna - za 400 g";"cena";"2016";3,64;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"margaryna - za 400 g";"cena";"2017";3,81;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"pomarańcze - za 1kg";"cena";"2016";6,55;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"pomarańcze - za 1kg";"cena";"2017";6,77;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"kawa naturalna mielona - za 250g";"cena";"2016";6,93;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"kawa naturalna mielona - za 250g";"cena";"2017";7,63;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2016";194,29;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2017";197,29;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"olej napędowy - za 1l";"cena";"2016";4,45;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"olej napędowy - za 1l";"cena";"2017";4,51;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"pasta do zębów - za 100 ml";"cena";"2016";8,54;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"pasta do zębów - za 100 ml";"cena";"2017";9,36;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2016";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2017";16,77;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"ser dojrzewający - za 1kg";"cena";"2016";20,66;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"ser dojrzewający - za 1kg";"cena";"2017";21,89;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"jaja kurze świeże - za 1szt";"cena";"2016";0,53;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"jaja kurze świeże - za 1szt";"cena";"2017";0,71;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"margaryna - za 400 g";"cena";"2016";3,80;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"margaryna - za 400 g";"cena";"2017";3,87;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"pomarańcze - za 1kg";"cena";"2016";6,42;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"pomarańcze - za 1kg";"cena";"2017";6,72;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"kawa naturalna mielona - za 250g";"cena";"2016";6,72;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"kawa naturalna mielona - za 250g";"cena";"2017";7,69;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2016";194,29;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2017";197,54;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"olej napędowy - za 1l";"cena";"2016";4,46;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"olej napędowy - za 1l";"cena";"2017";4,69;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"pasta do zębów - za 100 ml";"cena";"2016";8,36;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"pasta do zębów - za 100 ml";"cena";"2017";9,73;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2016";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2017";17,06;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"ser dojrzewający - za 1kg";"cena";"2016";20,88;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"ser dojrzewający - za 1kg";"cena";"2017";22,36;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"jaja kurze świeże - za 1szt";"cena";"2016";0,54;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"jaja kurze świeże - za 1szt";"cena";"2017";0,75;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"margaryna - za 400 g";"cena";"2016";3,72;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"margaryna - za 400 g";"cena";"2017";3,87;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2016";5,73;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"pomarańcze - za 1kg";"cena";"2017";5,89;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"kawa naturalna mielona - za 250g";"cena";"2016";7,08;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"kawa naturalna mielona - za 250g";"cena";"2017";7,69;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2016";194,29;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2017";202,05;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"olej napędowy - za 1l";"cena";"2016";4,69;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"olej napędowy - za 1l";"cena";"2017";4,65;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"pasta do zębów - za 100 ml";"cena";"2016";8,64;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"pasta do zębów - za 100 ml";"cena";"2017";9,38;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2016";;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"mięso wieprzowe bez kości (schab środkowy) - za 1 kg";"cena";"2017";17,55;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"ser dojrzewający - za 1kg";"cena";"2016";20,53;"zł";"";
