"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"pasta do zębów - za 125ml";"cena";"2008";9,21;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"pasta do zębów - za 125ml";"cena";"2009";8,93;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2008";13,75;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2009";15,56;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2008";18,61;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2009";17,06;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"jaja kurze świeże - za 1szt";"cena";"2008";0,41;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"jaja kurze świeże - za 1szt";"cena";"2009";0,46;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"margaryna - za 400 g";"cena";"2008";3,13;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"margaryna - za 400 g";"cena";"2009";3,33;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"kawa naturalna mielona - za 250g";"cena";"2008";5,75;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"kawa naturalna mielona - za 250g";"cena";"2009";5,90;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2008";143,54;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2009";154,46;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"pasta do zębów - za 125ml";"cena";"2008";9,24;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"pasta do zębów - za 125ml";"cena";"2009";9,16;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2008";14,65;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2009";15,68;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2008";18,53;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2009";16,97;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"jaja kurze świeże - za 1szt";"cena";"2008";0,42;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"jaja kurze świeże - za 1szt";"cena";"2009";0,45;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"margaryna - za 400 g";"cena";"2008";3,25;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"margaryna - za 400 g";"cena";"2009";3,31;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"kawa naturalna mielona - za 250g";"cena";"2008";5,92;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"kawa naturalna mielona - za 250g";"cena";"2009";6,00;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2008";142,28;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2009";154,64;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"pasta do zębów - za 125ml";"cena";"2008";9,15;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"pasta do zębów - za 125ml";"cena";"2009";8,99;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2008";14,80;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2009";15,88;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"ser dojrzewający - za 1kg";"cena";"2008";18,22;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"ser dojrzewający - za 1kg";"cena";"2009";16,57;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"jaja kurze świeże - za 1szt";"cena";"2008";0,42;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"jaja kurze świeże - za 1szt";"cena";"2009";0,45;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"margaryna - za 400 g";"cena";"2008";3,43;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"margaryna - za 400 g";"cena";"2009";3,27;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"kawa naturalna mielona - za 250g";"cena";"2008";5,97;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"kawa naturalna mielona - za 250g";"cena";"2009";6,06;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2008";144,76;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2009";154,64;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"pasta do zębów - za 125ml";"cena";"2008";9,11;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"pasta do zębów - za 125ml";"cena";"2009";9,19;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2008";14,94;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2009";15,81;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"ser dojrzewający - za 1kg";"cena";"2008";17,16;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"ser dojrzewający - za 1kg";"cena";"2009";16,59;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"jaja kurze świeże - za 1szt";"cena";"2008";0,41;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"jaja kurze świeże - za 1szt";"cena";"2009";0,45;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"margaryna - za 400 g";"cena";"2008";3,45;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"margaryna - za 400 g";"cena";"2009";3,24;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"kawa naturalna mielona - za 250g";"cena";"2008";5,95;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"kawa naturalna mielona - za 250g";"cena";"2009";6,00;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2008";143,29;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2009";148,61;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"pasta do zębów - za 125ml";"cena";"2008";9,07;"zł";"";
0200000;"DOLNOŚLĄSKIE";"sierpień";"pasta do zębów - za 125ml";"cena";"2009";9,17;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2008";15,17;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2009";15,53;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2008";17,77;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2009";16,34;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"jaja kurze świeże - za 1szt";"cena";"2008";0,41;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"jaja kurze świeże - za 1szt";"cena";"2009";0,44;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"margaryna - za 400 g";"cena";"2008";3,47;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"margaryna - za 400 g";"cena";"2009";3,21;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"kawa naturalna mielona - za 250g";"cena";"2008";5,93;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"kawa naturalna mielona - za 250g";"cena";"2009";6,03;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2008";142,11;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2009";149,55;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"pasta do zębów - za 125ml";"cena";"2008";9,11;"zł";"";
0200000;"DOLNOŚLĄSKIE";"wrzesień";"pasta do zębów - za 125ml";"cena";"2009";9,20;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2008";14,80;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2009";15,02;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"ser dojrzewający - za 1kg";"cena";"2008";18,04;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"ser dojrzewający - za 1kg";"cena";"2009";16,59;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"jaja kurze świeże - za 1szt";"cena";"2008";0,41;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"jaja kurze świeże - za 1szt";"cena";"2009";0,44;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"margaryna - za 400 g";"cena";"2008";3,47;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"margaryna - za 400 g";"cena";"2009";3,27;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"kawa naturalna mielona - za 250g";"cena";"2008";5,96;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"kawa naturalna mielona - za 250g";"cena";"2009";6,02;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2008";145,76;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2009";153,53;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"pasta do zębów - za 125ml";"cena";"2008";9,06;"zł";"";
0200000;"DOLNOŚLĄSKIE";"październik";"pasta do zębów - za 125ml";"cena";"2009";9,38;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2008";14,37;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2009";13,89;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"ser dojrzewający - za 1kg";"cena";"2008";17,83;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"ser dojrzewający - za 1kg";"cena";"2009";17,14;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"jaja kurze świeże - za 1szt";"cena";"2008";0,42;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"jaja kurze świeże - za 1szt";"cena";"2009";0,46;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"margaryna - za 400 g";"cena";"2008";3,46;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"margaryna - za 400 g";"cena";"2009";3,15;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"kawa naturalna mielona - za 250g";"cena";"2008";5,76;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"kawa naturalna mielona - za 250g";"cena";"2009";6,27;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2008";151,17;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2009";153,53;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"pasta do zębów - za 125ml";"cena";"2008";8,93;"zł";"";
0200000;"DOLNOŚLĄSKIE";"listopad";"pasta do zębów - za 125ml";"cena";"2009";9,21;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2008";14,47;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2009";13,73;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"ser dojrzewający - za 1kg";"cena";"2008";17,64;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"ser dojrzewający - za 1kg";"cena";"2009";17,59;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"jaja kurze świeże - za 1szt";"cena";"2008";0,42;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"jaja kurze świeże - za 1szt";"cena";"2009";0,47;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"margaryna - za 400 g";"cena";"2008";3,25;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"margaryna - za 400 g";"cena";"2009";3,09;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"kawa naturalna mielona - za 250g";"cena";"2008";5,66;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"kawa naturalna mielona - za 250g";"cena";"2009";6,18;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2008";147,05;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2009";151,76;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"pasta do zębów - za 125ml";"cena";"2008";8,94;"zł";"";
0200000;"DOLNOŚLĄSKIE";"grudzień";"pasta do zębów - za 125ml";"cena";"2009";9,17;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2008";13,81;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2009";14,30;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"ser dojrzewający - za 1kg";"cena";"2008";23,30;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"ser dojrzewający - za 1kg";"cena";"2009";17,79;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"jaja kurze świeże - za 1szt";"cena";"2008";0,39;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"jaja kurze świeże - za 1szt";"cena";"2009";0,39;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"margaryna - za 400 g";"cena";"2008";2,89;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"margaryna - za 400 g";"cena";"2009";3,39;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"kawa naturalna mielona - za 250g";"cena";"2008";5,51;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"kawa naturalna mielona - za 250g";"cena";"2009";5,84;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2008";160,08;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2009";175,08;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"pasta do zębów - za 125ml";"cena";"2008";8,21;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"styczeń";"pasta do zębów - za 125ml";"cena";"2009";8,16;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2008";13,00;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2009";13,84;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2008";22,32;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2009";17,89;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"jaja kurze świeże - za 1szt";"cena";"2008";0,39;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"jaja kurze świeże - za 1szt";"cena";"2009";0,40;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"margaryna - za 400 g";"cena";"2008";2,86;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"margaryna - za 400 g";"cena";"2009";3,39;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"kawa naturalna mielona - za 250g";"cena";"2008";5,58;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"kawa naturalna mielona - za 250g";"cena";"2009";5,61;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2008";160,08;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2009";175,08;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"pasta do zębów - za 125ml";"cena";"2008";8,26;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"luty";"pasta do zębów - za 125ml";"cena";"2009";8,16;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2008";13,62;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2009";14,25;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2008";21,93;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2009";17,39;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"jaja kurze świeże - za 1szt";"cena";"2008";0,40;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"jaja kurze świeże - za 1szt";"cena";"2009";0,41;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"margaryna - za 400 g";"cena";"2008";3,11;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"margaryna - za 400 g";"cena";"2009";3,41;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"kawa naturalna mielona - za 250g";"cena";"2008";5,55;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"kawa naturalna mielona - za 250g";"cena";"2009";5,59;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2008";166,93;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę";"cena";"2009";175,17;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"pasta do zębów - za 125ml";"cena";"2008";8,30;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"marzec";"pasta do zębów - za 125ml";"cena";"2009";8,18;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2008";13,84;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"mięso wieprzowe z kością (schab środkowy) - za 1kg";"cena";"2009";14,97;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2008";21,26;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2009";17,35;"zł";"";
